StableWorldId,DonorSourceReference,SemanticCategory,ProductionPrefab,ProductionMaterials,CollisionReference,LodGroup,PivotMode,ScaleMode,ExpectedBoundsCenter,ExpectedBoundsSize,MeasuredBoundsCenter,MeasuredBoundsSize,AllowedDeviationMeters,TransformOffset,ReplacementStatus,AuthoringStatus,ValidationStatus,ProductionZone,PerformanceTier,WetnessCompatibility,WeatherCompatibility,Notes,SourceControlStatus,ManualArtDependency,LastValidationTimestamp,AssetVersion
"1cb0c0ab6dbd534b81c37c628e43ca84","SATSUMA(557kg, 248)/FR/AckerFR/wheelFR/SpindleFR/OFFSET/spindle fr(xxxxx)/BoltPM/bolt0","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.1849|1.355568|-1030.42","0.028778|0.043631|0.018311","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"6ebeb78fdc6c76c5192892605c1c756b","MAP/Buildings/Barn/coll","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-161.9194|5.451|763.3856","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-1_1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","4e175ac8d7b5f8a275ced481139653ff","2026-07-14T00:00:00+05:00","0"
"fbd1c3cf8763d080becaba65012f604d","JOBS/Farm/Cowhouse/wood_panel9","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-692.06|5.461|295.585","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","e6f18d2212b18f946f3551b73d6343a7","2026-07-14T00:00:00+05:00","0"
"5464f9f6a74db00bccf01c928985ea50","REPAIRSHOP/LOD/ToolCart/Drawer/Tools/Spanners/spanner(11)(Clone)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1736.73|7.142991|-302.437","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","7345f31c44dc6e579cefd5d2bf0195a6","2026-07-14T00:00:00+05:00","0"
"3bffbfce9c9c2195874c220f6b87ffa7","GIFU(750/450psi)/LOD/Dashboard/Indicators/truck_dash_lowgear","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1353.929|8.681326|283.5428","0.021606|0.020901|0.024414","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"dd5419a16014ce13763c3b1a3b297267","RCO_RUSCKO12(270)/WaspHive/Destroy/WildWasps/WildWasp 5/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-0.443207|-1.22072|0.654541","0.024628|0.00625|0.021484","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"1b439452e1daaf9662395292042d1171","REPAIRSHOP/LOD/Vehicle/FURY/fury_bootlid 1","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1735.189|6.741001|-312.1026","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","59130ea2f9060b856bb05a4edbde3a0c","2026-07-14T00:00:00+05:00","0"
"bf38cadc7797888524afbc2f00742d1a","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-PasiInvaders/pelaaja","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","170.48|-71.24899|-1047.625","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"bb14823f461c7fcf9710a6ba279268b0","ITEMS/flashlight(itemx)/ChangeBatteries/Insert","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.6212|2.0644|-1039.377","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"441582910560b3f98e44b04d3d006876","STORE/Boxes/racing exhaust(Clone)/racing exhaust(Clone)/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1381.853|6.989485|139.8287","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"e8c73b7feb3edb58bd6db501f033b25c","REPAIRSHOP/LOD/Vehicle/FURY/fury_bootlid","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1735.189|6.741001|-312.1026","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","59130ea2f9060b856bb05a4edbde3a0c","2026-07-14T00:00:00+05:00","0"
"24e7f08a3917f2d932769ed6d8708f80","KEKMET(350-400psi)/wheelRR/tire/valmet_tire_rear","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","224.32|1.031|-1127.655","1.540436|1.540423|0.365967","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"6513987415ccdb50f69b2c0d2b79fc49","RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/thigh(leftx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-512.383|4.821424|-1396.957","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"1d09a11c5048cf95bde92da046540d3b","RALLY/Sunday/StartArea/StaticCarVICTRO/Collider","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1106.42|0.006001|-1728.905","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_-4","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","b8a99b063fd922e991afea6bf4ea5799","2026-07-14T00:00:00+05:00","0"
"4102b81b93cd644fd39c884c085b15ee","STORE/TeimoInBike/Bicycle/Functions/Teimo/RagDoll/pelvis/spine_mid/shoulders(xxxxx)/head/Accessories/eye_glasses_regular","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1376.227|6.43717|147.2697","0.249146|0.112048|0.250366","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","fe71ff3c872f07e56b3ddab16e4d2768","2026-07-14T00:00:00+05:00","0"
"e2ff4201317bfe7d9732e7b239f235af","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Rapula/Rapula-Text-Lives","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","162.51|-70.659|-1045.815","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"33ababb60eb0b3d1bf8d495432d9aec0","HUMANS/Randomizer/Walkers/Kristian/Pivot/RagDoll/pelvis/spine_mid/shoulders(xxxxx)","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1344.414|4.559252|55.36011","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"e30a9ba000034c2d91eb598cd78ac4df","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-WorldsMan/WorldsMan-Instructions/WorldsMan-Instructions11","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","160.8|-70.749|-1039.875","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"a0188efa5449fa8ee4576ef04e3eeb85","REPAIRSHOP/SatsumaSpawns/Spawn","SpawnMarker","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-635.2699|14.7701|-1705.825","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-2_-4","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","4342108946be1e062e66c3ddd1c7afb1","2026-07-14T00:00:00+05:00","0"
"7d03df11e04bc4ec0ca99bff0ec372a8","MAP/Buildings/BarnOld/lato_wall","StaticProp","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-19.80359|1.051591|172.4742","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-1_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","75c1e0d09d74b30c1edafc9213585008","2026-07-14T00:00:00+05:00","0"
"c7d62db4ed3fca5126aaad43016658da","REPAIRSHOP/Building/repair_shop_parts","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","1734.16|6.191|-307.205","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","59130ea2f9060b856bb05a4edbde3a0c","2026-07-14T00:00:00+05:00","0"
"852639292189d37b5ca04b5871e2aafe","Systems/OptionsMenu/PlayerControls/Page2/Btn_Mouse/GUITextLabel/GUITextLabelShadow","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","178.1701|40.31451|-1041.722","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"cdbf335bfdf10caa95a43d1ada937299","RALLY/Spectators/Pool/SpectatorA/Pivot/RagDoll/bodymesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-508.8024|3.895335|-1398.386","1.161865|1.353032|1.790161","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"418a63d0ccc77a9239fa3faa4a228feb","Sheets/LottoTicket/Checkmarks/x","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","167.8006|8.1978|-1033.969","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"3b8ee4cdc3fa6f4588d1bda9bdf77e0c","STORE/LOD/ActivateStore/CarProducts/Fanbelt","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1380.279|7.128347|138.087","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_0","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","316d821deeff35d881d975eb56da4237","2026-07-14T00:00:00+05:00","0"
"9961d8c53fa7a01d42c9550fec1baa48","YARD/Building/Dynamics/FuseTable/Fusetable/Fuse6Pivot/fuseholder06/Fuse","BuildingExterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","157.7403|2.656531|-1031.811","0.02919|0.029188|0.065308","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","cdd129d9c6c5486018100df7752c3681","2026-07-14T00:00:00+05:00","0"
"58809354387a1087b1d3da4e7f1f933c","YARD/Building/SAUNA/LOD_sauna/WindowSauna","Window","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","158.8023|2.932244|-1041.553","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_0_-3","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","2f29c1661437cddbfc786b761538530f","2026-07-14T00:00:00+05:00","0"
"855085a299cb438bd5485d7f8633e0d3","SATSUMA(557kg, 248)/Chassis/FL/strut fl(xxxxx)/BoltPM/bolt2","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","154.2142|1.952535|-1030.417","0.014618|0.00846|0.016968","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"707c29a29fef1288412aa96cb06b2461","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Tekstit/Text-TVOn","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","168.16|-71.049|-1035.795","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"189c18f5c03542dcb173967e2f925f66","MAP/MESH/TERRAIN_OBJ/Rockwall","Rock","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1475.706|8.171193|-173.9305","176.6812|11.66678|259.9971","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","cell_-3_-1","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","399bc910d717ca500b096891aa8d4a06","2026-07-14T00:00:00+05:00","0"
"83fc6416ee3a8a32615e5fee801cc52b","STORE/Boxes/wheelset rally(Clone)/Parts/wheel_rally1/Bolts/BoltPM","ColliderOnly","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","-1383.532|6.001796|142.087","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","bb2edd9f33f38a42c2a5d693a7922c9f","2026-07-14T00:00:00+05:00","0"
"3e50b9b104348be2c8402d0742e23a35","ITEMS/spanner set(itemx)/Tools/screwdriver(Clone)/mesh","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","155.2211|2.070086|-1040.735","0.234436|0.03936|0.065552","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
"5a3dda9a4a0b8941bffc67617dc07841","YARD/Building/BEDROOM1/COMPUTER/SYSTEM/RAMI-Simppa&Jokke/Seikailu-Speeches/Puhe-Simppa-TownSign2","BuildingInterior","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","166.7|-70.889|-1034.775","0|0|0","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","5b0a4798fe805ba2eda7222972a55714","2026-07-14T00:00:00+05:00","0"
"ef92a2aa973b358c8ad4f578602b3529","SATSUMA(557kg, 248)/MiscParts/HandBrake/handbrake(xxxxx)/BoltPM/bolt1","InteractivePropCandidate","","","","","Unassigned","1 Unity unit = 1 metre; no negative production scale","153.7235|1.374707|-1029.331","0.010559|0.029821|0.012207","0|0|0","0|0|0","0","0|0|0","Unassigned","Backlog","NotRun","excluded","Unclassified","Unknown","Unknown","Reference record registered; no production replacement assigned in the bounded first 05A pass.","NoProductionAsset","f97a483299fca6cb709c8d6901e0688b","2026-07-14T00:00:00+05:00","0"
