ComponentId,HierarchyPath,FsmName,StateName,Transitions,ActionSequence,GameObjectReferences,NamedValues,StringParameters,ParameterNames,ByteDataAscii
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=22632[SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/RadiatorfanHarness]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=28845[Database/DatabaseWiring/WiringRadiatorfan];ThisWire1=5504[SATSUMA(557kg, 248)/Wiring/Parts/wiring_radiatorfan(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","FINISHED","","","","","","",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","ASSEMBLE","","","","","","",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","CLOSELOOP","","","","","","",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","INSTALLED","","","","","","",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","LOOP","","","","","","",""
108109,"SATSUMA(557kg, 248)/Wiring/Triggers/RadiatorfanHarness/HarnessRadiatorfan","Assemble","NOTINSTALLED","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;SUBWOOFER RIGHT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=19119[SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=17754[Database/DatabaseWiring/WiringSubwooferRight];ThisWire1=27123[SATSUMA(557kg, 248)/Wiring/Parts/wiring_subwoofer_right(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","FINISHED","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","ASSEMBLE","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","CLOSELOOP","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","INSTALLED","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","LOOP","","","","","","",""
108172,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier","Assemble","NOTINSTALLED","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;REAR HARNESS CONNECTOR;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=9923[SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/TankConnector]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=27107[Database/DatabaseWiring/WiringFueltank];ThisWire1=20456[SATSUMA(557kg, 248)/Wiring/Parts/wiring_fueltank(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","FINISHED","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","ASSEMBLE","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","CLOSELOOP","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","INSTALLED","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","LOOP","","","","","","",""
108559,"SATSUMA(557kg, 248)/Wiring/Triggers/Fueltank/ConnectorTank","Assemble","NOTINSTALLED","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;IGNITION COIL;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=21942[SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/HarnessCoil]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=24055[Database/DatabaseWiring/WiringCoil];ThisWire1=17873[SATSUMA(557kg, 248)/Wiring/Parts/wiring_coil(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","FINISHED","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","ASSEMBLE","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","CLOSELOOP","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","INSTALLED","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","LOOP","","","","","","",""
108802,"SATSUMA(557kg, 248)/Wiring/Triggers/CoilHarness/CoilHarness","Assemble","NOTINSTALLED","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;RADIO;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=2536[SATSUMA(557kg, 248)/Wiring/Triggers/Radio/HarnessRadio]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=31304[Database/DatabaseWiring/WiringRadio];ThisWire1=511[SATSUMA(557kg, 248)/Wiring/Parts/wiring_radio(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","FINISHED","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","ASSEMBLE","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","CLOSELOOP","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","INSTALLED","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","LOOP","","","","","","",""
108982,"SATSUMA(557kg, 248)/Wiring/Triggers/Radio/RadioHarness","Assemble","NOTINSTALLED","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;AUDIO OUT RIGHT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=14161[SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/SubwooferAmplifier]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=17754[Database/DatabaseWiring/WiringSubwooferRight];ThisWire1=27123[SATSUMA(557kg, 248)/Wiring/Parts/wiring_subwoofer_right(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","FINISHED","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","ASSEMBLE","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","CLOSELOOP","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","INSTALLED","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","LOOP","","","","","","",""
109475,"SATSUMA(557kg, 248)/Wiring/Triggers/SubwooferRight/AmplifierSubwoofer","Assemble","NOTINSTALLED","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","Assemble","LOOP->State 1;ASSEMBLE->Sound","SetBoolValue;SetStringValue;GetDistance;FloatCompare;GetButtonDown","WiringTool=0[]","","- useVariable: 0;MARKER LIGHT LEFT;Use","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame;buttonName;sendEvent;storeResult","GUIassemble|Distance|Distance???=|Tolerance|LOOP|ASSEMBLE"
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","Sound","CLOSELOOP->Finish assembly","SetBoolValue;SetStringValue;SendEventByName","_OtherEnd=22205[SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/ConnectorLight]","","- useVariable: 0;- useVariable: 0;CLOSELOOP","boolValue;everyFrame;stringVariable;stringValue;everyFrame;eventTarget;sendEvent;delay;everyFrame","GUIassemble"
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","Finish assembly","","SetFsmBool;ActivateGameObject;SendEvent;ActivateGameObject","db_ThisPart=8611[Database/DatabaseWiring/WiringMarkerLeft];ThisWire1=10649[SATSUMA(557kg, 248)/Wiring/Parts/wiring_marker_left(xxxxx)];Owner=0[]","","CarBuilding;wiring;Data;Installed","soundGroupName;variationName;volume;delaySound;useThisLocation;attachToGameObject;useFixedPitch;fixedPitch;gameObject;fsmName;variableName;setValue;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame;eventTarget;sendEvent;delay;everyFrame;gameObject;activate;recursive;resetOnExit;everyFrame","??|??|RESETWIRING"
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","Init","FINISHED->State 1","GetParent","Owner=0[]","","","storeResult",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","FINISHED","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","ASSEMBLE","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","CLOSELOOP","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","INSTALLED","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","LOOP","","","","","","",""
109482,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerLeft/LightConnector","Assemble","NOTINSTALLED","","","","","","",""
109521,"SATSUMA(557kg, 248)/Wiring/Triggers/MarkerRight/ConnectorLight","Assemble","State 1","ASSEMBLE->Assemble","SetBoolValue;SetStringValue;GetDistance;FloatCompare","WiringTool=0[]","","- useVariable: 0;","boolValue;everyFrame;stringVariable;stringValue;everyFrame;gameObject;target;storeResult;everyFrame;float1;float2;tolerance;equal;lessThan;greaterThan;everyFrame","GUIassemble|Distance|Distance???=|Tolerance|ASSEMBLE"
